figure_id,italian,chinese,category,image,source_name,source_url,license_note,copyright_status,review_status,note
s957,segnale di parcheggio integrato con pannello di fine,停车场标志，附加结束辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s957.gif,rmastri.it,https://www.rmastri.it/42/immagini/s957.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s957；来源：WEBpatente definiz.js
s958,segnale di parcheggio integrato con pannello di inizio,停车场标志，附加开始辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s958.gif,rmastri.it,https://www.rmastri.it/42/immagini/s958.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s958；来源：WEBpatente definiz.js
s959,segnale di parcheggio integrato con pannello di inizio,停车场标志，附加开始辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s959.gif,rmastri.it,https://www.rmastri.it/42/immagini/s959.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s959；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s960,segnale di parcheggio integrato con pannello fascia oraria dei giorni festivi,停车场标志，附加节假日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s960.gif,rmastri.it,https://www.rmastri.it/42/immagini/s960.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s960；来源：WEBpatente definiz.js
s961,segnale di parcheggio integrato con pannello fascia oraria dei giorni lavorativi,停车场标志，附加工作日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s961.gif,rmastri.it,https://www.rmastri.it/42/immagini/s961.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s961；来源：WEBpatente definiz.js
s962,segnale di parcheggio integrato con pannello di eccezione,停车场标志，附加例外情况辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s962.gif,rmastri.it,https://www.rmastri.it/42/immagini/s962.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s962；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s963,segnale di percorso pedonale integrato con pannello di inizio,步行路径标志，附加开始辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s963.gif,rmastri.it,https://www.rmastri.it/42/immagini/s963.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s963；来源：WEBpatente definiz.js
s964,segnale di percorso pedonale integrato con pannello fascia oraria dei giorni festivi,步行路径标志，附加节假日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s964.gif,rmastri.it,https://www.rmastri.it/42/immagini/s964.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s964；来源：WEBpatente definiz.js
s965,segnale di pista ciclabile integrato con pannello fascia oraria dei giorni festivi,自行车道标志，附加节假日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s965.gif,rmastri.it,https://www.rmastri.it/42/immagini/s965.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s965；来源：WEBpatente definiz.js
s966,pannello integrativo fascia oraria di tutti i giorni (a) e segnale di divieto di transito ai pedoni (b),每日时段辅助牌（A）和禁止行人通行标志（B）,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s966.gif,rmastri.it,https://www.rmastri.it/42/immagini/s966.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s966；来源：WEBpatente definiz.js
s967,segnale di senso vietato integrato con pannello di eccezione,禁止驶入标志，附例外辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s967.gif,rmastri.it,https://www.rmastri.it/42/immagini/s967.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s967；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s968,segnale di salita ripida con pendenza del 10% integrato con pannello autocarri in rallentamento,10%陡坡上坡标志，附加货车减速辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s968.gif,rmastri.it,https://www.rmastri.it/42/immagini/s968.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s968；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s969,segnale di fermata scuolabus integrato con pannello fascia oraria di tutti i giorni,校车停靠标志，附加每天适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s969.gif,rmastri.it,https://www.rmastri.it/42/immagini/s969.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s969；来源：WEBpatente definiz.js
s970,segnale di lavori in corso integrato con pannello di fine,道路施工标志，附加结束辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s970.gif,rmastri.it,https://www.rmastri.it/42/immagini/s970.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s970；来源：WEBpatente definiz.js
s971,segnali di rotatoria (a) e di preavviso di circolazione rotatoria (b),环岛标志和环岛通行预告标志。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s971.gif,rmastri.it,https://www.rmastri.it/42/immagini/s971.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s971；来源：WEBpatente definiz.js
s972,segnale di diritto di precedenza (a) e pannello integrativo andamento della strada principale (b),优先通行权标志和主路走向辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s972.gif,rmastri.it,https://www.rmastri.it/42/immagini/s972.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s972；来源：WEBpatente definiz.js
